title_text,title_url,green_line,doc_url,abstract
Os efeitos das campanhas negativas mediáticas no ato eleitoral: caso José Sócrates nas legislativas 2009 e 2011,https://run.unl.pt/handle/10362/16187,JIM Arouca - 2015 - run.unl.pt,https://run.unl.pt/bitstream/10362/16187/1/disserta%C3%A7%C3%A3o%20de%20mestrado-%20_Joana%20Arouca%20%281%29.pdf,"… produzidos; proporciona, assim, uma qualificação de ordem superior à comunicação … Por último,
o debate “forma a Opinião Pública, mas esta é também responsável pela afirmação daquele
como critério central da política moderna: primeiro, ao generalizar os debates a … 
"
[PDF][PDF] Entre o controle e o ativismo hacker: a ação política dos Anonymous Brasil,https://www.redalyc.org/pdf/3861/386143519002.pdf,"MB Machado - História, Ciências, Saúde-Manguinhos, 2015 - redalyc.org",https://www.redalyc.org/pdf/3861/386143519002.pdf,"… indivíduos a não realizá-la, alegando que carecia de maior fundamentação política e teria … viu
seus apoiadores se dissiparem pela rede e seus canais de comunicação serem descontinuados …
Enquanto ela acon- tecia, um vídeo postado no YouTube, mas removido poucos dias … 
"
Comunicação Pública no TRE-SC: Estudo de caso sobre a promoção da cidadania nas redes sociais,https://repositorio.ufsc.br/handle/123456789/189442,VM Vieira Neto - 2017 - repositorio.ufsc.br,https://repositorio.ufsc.br/bitstream/handle/123456789/189442/TCC_Valmor_Neto.pdf?sequence=1,"… internet, foi reforçada após a popularização das redes sociais online (Facebook, Twitter, YouTube,
entre outros), onde a informação é transmitida para milhares de pessoas, que por … da participação
política e do engajamento no debate público … A comunicação é um instrumento … 
"
[PDF][PDF] Comunicação política nas redes sociais,https://www.pgletras.com.br/_documentos/2013-linguistica/daniele_basilio_nunes.pdf,DB NUNES - 2013 - pgletras.com.br,https://www.pgletras.com.br/_documentos/2013-linguistica/daniele_basilio_nunes.pdf,"… Pesquisas desenvolvidas acerca da atuação partidária em rede estão relacionados, em sua grande
maioria, às áreas das ciencias políticas e sociais, da comunicação social e da computação, em
que são … novo meio para a realização da comunicação social política … 
"
[PDF][PDF] MEMORIAL DESCRITIVO,https://www.ufpr.br/portalufpr/wp-content/uploads/2016/10/nelson_rosario_de_souza.pdf,"NR DE SOUZA, E Rua, C da Canoa - ufpr.br",https://www.ufpr.br/portalufpr/wp-content/uploads/2016/10/nelson_rosario_de_souza.pdf,"… Também foi possível avaliar a reação do público ao debate a partir dos dados das pesquisas
de opinião … atividades do grupo de Comunicação Política, foi publicado o artigo: 'Da expectativa
de … Brasileira de Ciência Política (UnB), volume 6, de 2011. Esse é o resumo do artigo … 
"
MOVIMENTOS SOCIAIS E MÍDIA: UMA COMPLEXA RELAÇÃO NO PROCESSO DE FORMULAÇÃO DA AGENDA,http://saber.unioeste.br/index.php/tempodaciencia/article/view/12638,AB Vieira - Tempo da Ciência - saber.unioeste.br,http://saber.unioeste.br/index.php/tempodaciencia/article/download/12638/8747,"… Disponível em: <https://www.youtube.com/watch?v=APLEN2vPJpI> … Suas finalidades e conceitos
são plurais, de acordo com a visão teórico-política dos autores que as … In: Congresso de Ciências
da Comunicação da Região Sul, 13,Chapecó, 2012, Disponível em: <http://www … 
"
"[PDF][PDF] GREENPEACE, ESPETÁCULO E INTERNET: o intercruzamento entre diferentes modos de comunicação para a sustentação de debates na esfera pública",http://www.academia.edu/download/5605643/LYCARIAO_dissertacao_10.PDF,B Horizonte - academia.edu,http://www.academia.edu/download/5605643/LYCARIAO_dissertacao_10.PDF,"… reivindicar um número maior de canais e fluxos de comunicação mais intensos entre as duas …
esfera civil e esfera política que se busca nesse modo de compreensão da democracia … que os
modos e as matérias produzidas pelo debate público realizado na esfera pública … 
"
[PDF][PDF] Monitoramento online e Vigilância nas Eleições 2010,https://www.researchgate.net/profile/Tarcizio_Silva/publication/329600437_Monitoramento_Online_e_Vigilancia_nas_Eleicoes_2010/links/5c11ab534585157ac1be1912/Monitoramento-Online-e-Vigilancia-nas-Eleicoes-2010.pdf,"T Silva, N Santos - IV Simpósio da Associação Brasileira dos …, 2010 - researchgate.net",https://www.researchgate.net/profile/Tarcizio_Silva/publication/329600437_Monitoramento_Online_e_Vigilancia_nas_Eleicoes_2010/links/5c11ab534585157ac1be1912/Monitoramento-Online-e-Vigilancia-nas-Eleicoes-2010.pdf,"… usuários” (BOYD & ELLISON, 2007, p.2). São sites característicos deste tipo: Orkut, Facebook,
Twitter, YouTube e muitos outros … PROGRAMAS DE PÓS-GRADUAÇÃO EM COMUNICAÇÃO,
15, 2006, Bauru. Bauru … Campinas. Dissertação (Mestrado em Ciência Política) … 
"
Cenas Urbanas Performance e política nas ruas de Florianópolis,https://repositorio.ufsc.br/handle/123456789/178670,L Faria - 2017 - repositorio.ufsc.br,https://repositorio.ufsc.br/bitstream/handle/123456789/178670/TCC%20Li%CC%81gia%20Faria.pdf?sequence=1,"… singelas contribuições ao campo que se configura como interseção entre antropologia, política
e teatro … informava a eles que você estava fazendo isso, entrava com uma comunicação direta
na … O áudio deste debate foi disponibilizado pelo grupo através do Youtube: https://www … 
"
"[PDF][PDF] Tendências democráticas e autoritárias, arquiteturas distribuídas e centralizadas",https://hal.archives-ouvertes.fr/hal-01775311/document,"H Parra, AH Abdo - 2016 - hal.archives-ouvertes.fr",https://hal.archives-ouvertes.fr/hal-01775311/document,"… 145 de ordem política que informam o debate de maneira transversal, po- rém sem
nunca serem propriamente enunciadas pelos setores hegemô- nicos … são elas:
(a) o direito à livre comunicação é um valor a ser promovido … 
"
Cultura Política no Brasil: O Retorno do Pedido pela Intervenção Militar,https://revistas.ufpr.br/vernaculo/article/view/50815,"MM Cruz - Revista Vernáculo, 2018 - revistas.ufpr.br",https://revistas.ufpr.br/vernaculo/article/download/50815/36026,"… 6 Disponível em: https://www.youtube.com/watch?v=MJMCvc0U3a0 Acessado em: 11/02/17.
Page 4 … Cenários da Comunicação, São Paulo, v. 7, n. 2, p. 117-125, 2008 … p. 521-562. STEPAN,
A. Os Militares na Política. São Cristóvam - RJ: Artenova, 1975 … 
"
A inserção das relações públicas na comunicação de crise: um estudo da propaganda partidátia do PSDB,http://www.acervodigital.ufpr.br/handle/1884/52686,DA Campos - acervodigital.ufpr.br,https://www.acervodigital.ufpr.br/bitstream/handle/1884/52686/TCC_Danilo%20Campos.pdf?sequence=1&isAllowed=y,"… Page 15. 15 2. O PAPEL DAS RELAÇÕES PÚBLICAS NA COMUNICAÇÃO POLÍTICA … vez
que ela é “um espaço em que os cidadãos buscam participação política por meio … determinado
debate, essas organizações podem ser representadas através dos … 
"
[PDF][PDF] TRABALHANDO A CIÊNCIA POLÍTICA EM SALA DE AULA: RECURSOS DIDÁTICOS E METODOLÓGICOS,https://cienciapolitica.org.br/system/files/documentos/eventos/2017/03/trabalhando-ciencia-politica-sala-aula-recursos-didaticos-e.pdf,"N Dal Molin, MP Cigales - cienciapolitica.org.br",https://cienciapolitica.org.br/system/files/documentos/eventos/2017/03/trabalhando-ciencia-politica-sala-aula-recursos-didaticos-e.pdf,"… 3 O vídeo do Festival de 1966 pode ser visualizado no link <https://www.youtube.com/watch?
v=82dRs2z6iQs>. Acesso em maio de 2014. Page 9. 9 … O debate sobre a corrupção pode
levar a outro, abrangendo a questão da representação política … 
"
Uma revolução conservadora dos intelectuais (Brasil/2002–2016),https://periodicos.ufsc.br/index.php/politica/article/view/2175-7984.2017v17n39p277,"LS Rodrigues - Política & Sociedade, 2018 - periodicos.ufsc.br",https://periodicos.ufsc.br/index.php/politica/article/viewFile/2175-7984.2017v17n39p277/37847,"… FM (a seguir, episódios 3 e 4). Além dessas empresas de comunicação, espaços de … de 4 300
pessoas; acompanhando pela web, havia 9 mil pessoas; pelo youtube, mais de … profissionais
liberais, estudantes e todos aqueles que se interessam por política, história, economia e … 
"
[LIVRO][B] O que é educação ambiental,https://books.google.com.br/books?hl=pt-BR&lr=&id=gmgvDwAAQBAJ&oi=fnd&pg=PT2&dq=youtube+AND+pol%C3%ADtica+OR+youtube+AND+comunica%C3%A7%C3%A3o+OR+youtube+AND+debate+OR+youtube+AND+comunica%C3%A7%C3%A3o+pol%C3%ADtica+OR+youtube+AND+ci%C3%AAncia+pol%C3%ADtica+OR+youtube+AND+participa%C3%A7%C3%A3o+pol%C3%ADtica+OR+youtube+AND+debate+online+OR+youtube+AND+debate+pol%C3%ADtico+OR+youtub&ots=4gsyjf9a6b&sig=hhS9dYIKnJ5onn9F6q_TbIrW6VQ,M Reigota - 2017 - books.google.com,NA,"… surgiu a ecologia política, que está muito mais relacionada com os movimentos sociais e com
a ciência política do que com as ciências biológicas … Esse termo está constantemente presente
nos meios de comunicação de massa, no discurso dos políticos e dos militantes … 
"
